day,customer_id,customer_type,total_sales
5/28/2018,607193038932,First-time,27.98
5/28/2018,421898715161,Returning,29.15
5/28/2018,4004154310,Returning,34.50
5/28/2018,5759457932,Returning,108.90
5/28/2018,71184646169,Returning,23.80
5/28/2018,4145180742,Returning,130.00
5/28/2018,384386727961,Returning,99.20
5/28/2018,606958911572,First-time,74.86
5/28/2018,258609020953,Returning,92.50
5/28/2018,607152177236,First-time,29.90
5/28/2018,138699964441,Returning,31.90
5/28/2018,4346531974,Returning,3.60
5/28/2018,378347421721,Returning,58.60
5/28/2018,607129763924,First-time,59.80
5/28/2018,5735254092,Returning,200.40
5/28/2018,607010455636,First-time,67.00
5/28/2018,6348897036,Returning,117.20
5/28/2018,607133007956,First-time,42.90
5/28/2018,374384689177,First-time,84.00
5/28/2018,428916834329,Returning,99.50
5/28/2018,399368519705,Returning,56.26
5/28/2018,291983392793,Returning,25.70
5/28/2018,91315109913,Returning,34.25
5/28/2018,5987677004,Returning,78.00
5/28/2018,271036416025,Returning,42.00
5/28/2018,3900104070,Returning,31.20
5/28/2018,332439257113,Returning,160.00
5/28/2018,4048758470,Returning,119.00
5/28/2018,171749572633,Returning,60.80
5/28/2018,345003196441,Returning,29.64
5/28/2018,5865777228,Returning,36.00
5/28/2018,607029887060,First-time,291.34
5/28/2018,168476672025,Returning,60.00
5/28/2018,334785871897,Returning,50.80
5/28/2018,129162772505,Returning,62.39
5/28/2018,318470750233,Returning,48.30
5/28/2018,20613529625,Returning,103.90
5/28/2018,606982242388,First-time,52.10
5/28/2018,5997192204,Returning,58.39
5/28/2018,399723102233,Returning,104.70
5/28/2018,606924013652,First-time,31.30
5/28/2018,607189925972,First-time,80.18
5/28/2018,4109704518,Returning,38.40
5/28/2018,415740330009,Returning,130.00
5/28/2018,148442480665,Returning,88.80
5/28/2018,607150014548,First-time,43.56
5/28/2018,381905469465,Returning,29.90
5/28/2018,6114922508,Returning,83.00
5/28/2018,357340086297,Returning,60.50
5/28/2018,199516782617,Returning,26.15
5/28/2018,6686963980,Returning,88.00
5/28/2018,607075893332,First-time,168.60
5/28/2018,99303161881,Returning,55.00
5/28/2018,607020843092,First-time,181.93
5/28/2018,606278123604,First-time,141.70
5/28/2018,352923844633,Returning,172.60
5/28/2018,361051848729,Returning,85.90
5/28/2018,607093555284,First-time,84.00
5/28/2018,603100774484,Returning,48.26
5/28/2018,294401703961,Returning,64.85
5/28/2018,400878403609,Returning,69.80
5/28/2018,291878862873,Returning,89.00
5/28/2018,6119313420,Returning,27.20
5/28/2018,607187402836,First-time,138.51
5/28/2018,606969135188,First-time,37.40
5/28/2018,6416961420,Returning,78.40
5/28/2018,121587564569,Returning,112.40
5/28/2018,5335464780,Returning,225.50
5/28/2018,131858923545,Returning,105.35
5/28/2018,6690923660,Returning,36.97
5/29/2018,334494924825,Returning,38.90
5/29/2018,94409162777,Returning,42.10
5/29/2018,228445028377,Returning,77.10
5/29/2018,607305269332,First-time,26.98
5/29/2018,607262670932,First-time,89.20
5/29/2018,394796072985,Returning,919.60
5/29/2018,607535792212,First-time,51.90
5/29/2018,283390083097,Returning,70.10
5/29/2018,146947670041,Returning,63.65
5/29/2018,241199939609,Returning,36.80
5/29/2018,607282593876,First-time,33.54
5/29/2018,321692336153,Returning,77.00
5/29/2018,229098258457,Returning,74.80
5/29/2018,6143477580,Returning,30.00
5/29/2018,607630917716,First-time,60.00
5/29/2018,6143477580,First-time,25.90
5/29/2018,151176413209,Returning,55.00
5/29/2018,161639399449,Returning,114.75
5/29/2018,360650309657,Returning,90.00
5/29/2018,607666045012,First-time,42.66
5/29/2018,188681420825,Returning,69.95
5/29/2018,607600934996,First-time,25.20
5/29/2018,290669068313,Returning,39.68
5/29/2018,5734081484,Returning,39.00
5/29/2018,275129729049,Returning,134.90
5/29/2018,86577119257,Returning,91.00
5/29/2018,414552326169,Returning,66.30
5/29/2018,6578551564,Returning,76.80
5/29/2018,607746981972,First-time,39.90
5/29/2018,607679971412,First-time,0.00
5/29/2018,607647268948,First-time,130.00
5/29/2018,413555163161,Returning,178.90
5/29/2018,259461775385,Returning,104.70
5/29/2018,420403871769,Returning,141.00
5/29/2018,607265423444,First-time,71.16
5/29/2018,607639568468,First-time,30.31
5/29/2018,431327838233,Returning,38.50
5/29/2018,607672959060,First-time,0.00
5/29/2018,4729387596,Returning,88.00
5/29/2018,309384904729,Returning,34.00
5/29/2018,4351800774,Returning,155.00
5/29/2018,170244505625,Returning,200.50
5/29/2018,303150596121,Returning,78.50
5/29/2018,607705989204,First-time,52.90
5/29/2018,345171329049,Returning,174.90
5/29/2018,6355352652,Returning,246.99
5/29/2018,303163899929,Returning,364.58
5/29/2018,607747539028,First-time,182.10
5/29/2018,38575898649,Returning,52.00
5/29/2018,607741870164,First-time,40.38
5/29/2018,5074267148,Returning,66.80
5/29/2018,184805785625,Returning,149.90
5/29/2018,5472790092,Returning,140.60
5/29/2018,607684231252,First-time,139.90
5/29/2018,390923845657,Returning,88.00
5/29/2018,3462346246,Returning,128.90
5/29/2018,607672959060,Returning,0.00
5/29/2018,606520967252,First-time,47.88
5/29/2018,607576981588,First-time,29.80
5/29/2018,66862678041,Returning,44.90
5/29/2018,607633539156,First-time,85.10
5/29/2018,607576981588,Returning,42.50
5/29/2018,76078710809,Returning,26.30
5/29/2018,607979274324,First-time,48.64
5/29/2018,396767559705,Returning,36.90
5/29/2018,416367116313,Returning,31.95
5/29/2018,4568002374,Returning,32.30
5/29/2018,5511667724,Returning,201.04
5/29/2018,607497879636,First-time,159.90
5/29/2018,607988056148,First-time,38.40
5/29/2018,6161961804,Returning,70.00
5/29/2018,401239408665,Returning,156.90
5/29/2018,5282209740,Returning,163.70
5/29/2018,98175549465,Returning,201.90
5/29/2018,5607128908,Returning,35.10
5/29/2018,198490980377,Returning,178.70
5/29/2018,324033970201,Returning,121.20
5/29/2018,285488676889,Returning,240.90
5/29/2018,414543839257,Returning,49.80
5/29/2018,606138892372,First-time,107.73
5/29/2018,348154495001,Returning,115.68
5/29/2018,607789875284,First-time,76.00
5/29/2018,607621873748,First-time,122.20
5/29/2018,6629642060,Returning,41.20
5/29/2018,378460831769,Returning,150.31
5/29/2018,3408233990,Returning,79.00
5/29/2018,5722512972,Returning,29.80
5/30/2018,431023456281,Returning,94.77
5/30/2018,6217897996,Returning,44.90
5/30/2018,608723402836,First-time,38.40
5/30/2018,113846452249,Returning,54.80
5/30/2018,608861159508,First-time,133.80
5/30/2018,411308621849,Returning,25.80
5/30/2018,374368763929,Returning,46.00
5/30/2018,4433052230,Returning,97.80
5/30/2018,4798626636,Returning,26.15
5/30/2018,608340738132,First-time,38.40
5/30/2018,6588782668,Returning,47.95
5/30/2018,289199325209,Returning,56.80
5/30/2018,5532916812,Returning,64.65
5/30/2018,608731529300,First-time,43.56
5/30/2018,428995543065,Returning,72.00
5/30/2018,357375246361,Returning,49.90
5/30/2018,3523411910,Returning,45.90
5/30/2018,150849552409,Returning,78.90
5/30/2018,3880876358,Returning,147.50
5/30/2018,3888301254,Returning,60.30
5/30/2018,608771899476,First-time,39.80
5/30/2018,4407941190,Returning,163.49
5/30/2018,270882603033,Returning,26.90
5/30/2018,171376672793,Returning,246.00
5/30/2018,363040669721,Returning,155.62
5/30/2018,3157696198,Returning,33.40
5/30/2018,608831111252,First-time,139.10
5/30/2018,311707140121,Returning,47.00
5/30/2018,116414644249,Returning,144.80
5/30/2018,395824922649,Returning,101.20
5/30/2018,415905349657,Returning,46.80
5/30/2018,602463862868,Returning,135.90
5/30/2018,5981867660,Returning,66.40
5/30/2018,6575931532,Returning,36.30
5/30/2018,607284723796,First-time,0.00
5/30/2018,353349566489,Returning,30.00
5/30/2018,6669966732,Returning,175.80
5/30/2018,88885788697,Returning,76.40
5/30/2018,607679971412,Returning,0.00
5/30/2018,6370718412,Returning,44.80
5/30/2018,206569242649,Returning,119.30
5/30/2018,5988116684,Returning,149.20
5/30/2018,607613517908,First-time,128.50
5/30/2018,608689946708,First-time,139.90
5/30/2018,342737518617,Returning,97.60
5/30/2018,399156346905,First-time,25.40
5/30/2018,247828774937,Returning,154.90
5/30/2018,6486243916,Returning,29.80
5/30/2018,339306774553,Returning,156.95
5/30/2018,219976269849,Returning,61.10
5/30/2018,6402923916,Returning,139.90
5/30/2018,426659512345,Returning,250.25
5/30/2018,154823229465,Returning,156.40
5/30/2018,369281597465,Returning,178.70
5/30/2018,346560888857,Returning,59.30
5/30/2018,418236858393,Returning,32.75
5/30/2018,607672959060,Returning,0.00
5/30/2018,5586861516,Returning,149.90
5/30/2018,241199939609,Returning,30.00
5/30/2018,608700694612,First-time,26.59
5/30/2018,423155925017,Returning,39.80
5/30/2018,408950276121,Returning,39.40
5/30/2018,608771637332,First-time,39.80
5/30/2018,5029174988,Returning,26.30
5/30/2018,422396526617,Returning,132.70
5/30/2018,415891718169,Returning,58.50
5/30/2018,608702529620,First-time,30.02
5/30/2018,608663404628,First-time,108.90
5/30/2018,608756957268,First-time,27.85
5/30/2018,249188483097,Returning,40.00
5/30/2018,5410497292,Returning,198.40
5/30/2018,152929697817,Returning,29.00
5/30/2018,4112285126,Returning,173.70
5/30/2018,373050834969,Returning,19.90
5/30/2018,608850247764,First-time,26.00
5/30/2018,6270816076,Returning,67.00
5/30/2018,295698989081,Returning,52.00
5/30/2018,165493473305,First-time,75.90
5/30/2018,346593689625,Returning,38.60
5/30/2018,3315957702,Returning,105.01
5/30/2018,427999297561,Returning,99.60
5/30/2018,429761069081,Returning,62.80
5/30/2018,608755941460,First-time,119.80
5/30/2018,4981832012,Returning,32.60
5/30/2018,5296547596,Returning,56.20
5/31/2018,109816709145,Returning,59.70
5/31/2018,380992651289,Returning,67.75
5/31/2018,5126793164,Returning,29.80
5/31/2018,6422704460,Returning,36.30
5/31/2018,315882962969,Returning,79.00
5/31/2018,606958911572,Returning,90.10
5/31/2018,6110820556,Returning,118.20
5/31/2018,609163804756,First-time,50.80
5/31/2018,5074948876,Returning,151.99
5/31/2018,609280884820,First-time,83.80
5/31/2018,609281704020,First-time,29.80
5/31/2018,315543322649,Returning,41.90
5/31/2018,90381090841,Returning,91.10
5/31/2018,6583935116,Returning,51.80
5/31/2018,4009751110,Returning,88.20
5/31/2018,402720423961,Returning,88.00
5/31/2018,5775014988,Returning,159.90
5/31/2018,609254408276,First-time,103.90
5/31/2018,273626464281,Returning,53.90
5/31/2018,5498096908,Returning,277.19
5/31/2018,5320345740,Returning,119.50
5/31/2018,609228685396,First-time,101.70
5/31/2018,6580128076,Returning,90.70
5/31/2018,4916168524,Returning,48.80
5/31/2018,608915161172,First-time,177.65
5/31/2018,378508804121,Returning,28.80
5/31/2018,125182935065,Returning,31.00
5/31/2018,202131374105,Returning,62.70
5/31/2018,607761268820,First-time,128.82
5/31/2018,340500414489,Returning,71.70
5/31/2018,609318928468,First-time,86.00
5/31/2018,6552728460,Returning,19.00
5/31/2018,5228893900,Returning,44.50
5/31/2018,364036161561,Returning,34.90
5/31/2018,14092697625,Returning,75.20
5/31/2018,609273872468,First-time,32.50
5/31/2018,609259716692,First-time,88.00
5/31/2018,6662518092,Returning,117.40
5/31/2018,366528069657,Returning,81.20
5/31/2018,34588033049,Returning,74.00
5/31/2018,106003922969,Returning,118.50
5/31/2018,420372873241,Returning,26.97
5/31/2018,345171329049,Returning,25.00
5/31/2018,422549880857,Returning,0.00
5/31/2018,6585535436,Returning,36.80
5/31/2018,609189003348,First-time,130.00
5/31/2018,609221935188,First-time,94.91
5/31/2018,609305002068,First-time,88.00
5/31/2018,417870544921,Returning,85.60
5/31/2018,6115862860,Returning,163.00
5/31/2018,609182548052,First-time,51.40
5/31/2018,609228882004,First-time,101.70
5/31/2018,380540190745,Returning,105.29
5/31/2018,423840219161,Returning,117.40
5/31/2018,609309687892,First-time,123.50
5/31/2018,221977673753,Returning,44.70
5/31/2018,281454673945,Returning,26.90
5/31/2018,4726409100,Returning,59.00
5/31/2018,5585981708,Returning,108.00
5/31/2018,300945145881,Returning,27.80
5/31/2018,3514391110,Returning,63.90
5/31/2018,344862228505,Returning,79.80
5/31/2018,312134041625,Returning,83.43
5/31/2018,358070091801,Returning,195.90
5/31/2018,6556852364,Returning,36.50
5/31/2018,609274200148,First-time,88.35
5/31/2018,301901774873,Returning,19.90
5/31/2018,5818719308,Returning,60.00
5/31/2018,423341260825,First-time,0.00
5/31/2018,5782165580,Returning,72.40
5/31/2018,373326217241,Returning,79.00
5/31/2018,609140572244,First-time,127.80
5/31/2018,3440981446,Returning,74.00
5/31/2018,4594337094,Returning,164.17
5/31/2018,609247232084,First-time,151.25
5/31/2018,350773346329,Returning,54.30
5/31/2018,396908429337,Returning,171.00
5/31/2018,192891158553,Returning,49.80
5/31/2018,192836206617,Returning,29.80
5/31/2018,5581032012,Returning,100.90
5/31/2018,609251033172,First-time,60.00
5/31/2018,607095947348,First-time,178.60
5/31/2018,390679953433,Returning,26.75
5/31/2018,604143059028,First-time,88.30
5/31/2018,175455305753,Returning,47.60
5/31/2018,365558824985,Returning,196.85
5/31/2018,5706546572,Returning,69.97
5/31/2018,415093489689,Returning,30.00
5/31/2018,5575282188,Returning,83.00
5/31/2018,160382124057,Returning,98.40
5/31/2018,609357693012,First-time,89.00
5/31/2018,425382543385,Returning,37.50
5/31/2018,6152050444,Returning,29.80
5/31/2018,295672217625,Returning,39.80
5/31/2018,274820136985,Returning,25.50
5/31/2018,5525193228,Returning,156.00
5/31/2018,3462051462,Returning,144.00
5/31/2018,350732386329,Returning,120.00
5/31/2018,197420679193,Returning,192.60
5/31/2018,5054685900,Returning,44.40
5/31/2018,424516386841,Returning,110.10
6/1/2018,5403397452,Returning,95.20
6/1/2018,6651648396,Returning,51.90
6/1/2018,5651166412,Returning,64.00
6/1/2018,5724559628,Returning,145.20
6/1/2018,342868721689,Returning,74.00
6/1/2018,431142731801,Returning,64.40
6/1/2018,412538798105,Returning,60.00
6/1/2018,3421512582,Returning,208.00
6/1/2018,264670871577,Returning,52.90
6/1/2018,419761127449,Returning,26.10
6/1/2018,290564407321,Returning,42.90
6/1/2018,293011456025,First-time,34.50
6/1/2018,609930903636,First-time,72.20
6/1/2018,418470887449,Returning,34.90
6/1/2018,3900104070,Returning,59.80
6/1/2018,250340376601,Returning,106.38
6/1/2018,609102168148,First-time,75.90
6/1/2018,304735911961,Returning,86.80
6/1/2018,6243907788,Returning,105.00
6/1/2018,152219222041,Returning,380.00
6/1/2018,603580268628,Returning,155.00
6/1/2018,384278102041,Returning,182.70
6/1/2018,28985753625,Returning,39.90
6/1/2018,39177584665,Returning,44.90
6/1/2018,259857711129,Returning,72.10
6/1/2018,602207813716,Returning,47.20
6/1/2018,47675047961,Returning,30.27
6/1/2018,372622950425,Returning,166.90
6/1/2018,169613885465,Returning,59.60
6/1/2018,395848581145,Returning,108.90
6/1/2018,392876490777,Returning,246.00
6/1/2018,279090790425,Returning,53.00
6/1/2018,609747959892,First-time,96.20
6/1/2018,5935274764,Returning,305.85
6/1/2018,113505304601,Returning,44.00
6/1/2018,6347404620,Returning,177.60
6/1/2018,116414644249,Returning,78.68
6/1/2018,609858551892,First-time,68.88
6/1/2018,430469742617,Returning,32.94
6/1/2018,4026241734,Returning,143.80
6/1/2018,609737801812,First-time,42.00
6/1/2018,383364431897,Returning,76.00
6/1/2018,20502478873,Returning,71.10
6/1/2018,168875753497,Returning,40.95
6/1/2018,609827586132,First-time,35.60
6/1/2018,609790001236,First-time,27.00
6/1/2018,604578218068,First-time,103.00
6/1/2018,418460106777,Returning,80.05
6/1/2018,248878268441,Returning,29.60
6/1/2018,3909461894,Returning,38.40
6/1/2018,431736979481,Returning,203.40
6/1/2018,609690714196,First-time,28.00
6/1/2018,109312213017,Returning,52.20
6/1/2018,199646183449,Returning,34.50
6/1/2018,165760139289,Returning,102.90
6/1/2018,6691284492,Returning,65.40
6/1/2018,299857608729,Returning,64.02
6/1/2018,609834893396,First-time,159.90
6/1/2018,5466598988,Returning,25.80
6/1/2018,145704124441,Returning,159.90
6/1/2018,4905190860,Returning,74.00
6/1/2018,603540586580,Returning,78.10
6/1/2018,5587681292,Returning,332.89
6/1/2018,294445449241,Returning,67.20
6/1/2018,609306148948,First-time,488.43
6/1/2018,348479782937,Returning,324.50
6/1/2018,263896727577,Returning,26.20
6/2/2018,610454995028,First-time,66.50
6/2/2018,269638860825,Returning,52.48
6/2/2018,606924013652,Returning,39.80
6/2/2018,128290553881,Returning,60.80
6/2/2018,420332929049,Returning,31.80
6/2/2018,610406465620,First-time,85.00
6/2/2018,5905623820,Returning,173.90
6/2/2018,197158928409,Returning,28.91
6/2/2018,390732742681,Returning,30.50
6/2/2018,5449839500,Returning,61.40
6/2/2018,609064288340,First-time,86.64
6/2/2018,411040186393,Returning,69.70
6/2/2018,205668352025,Returning,60.00
6/2/2018,6566082892,Returning,150.60
6/2/2018,4733725452,Returning,157.00
6/2/2018,26725056537,Returning,175.40
6/2/2018,312844058649,Returning,73.80
6/2/2018,156007989273,Returning,49.80
6/2/2018,422020546585,Returning,77.00
